band,OV,BRCA,ER,TRI
10_p11.1,1,0.792930692435618,1,1
10_p11.21,1,0.876403924469622,1,1
10_p11.22,0.747882395107039,0.876403924469622,1,1
10_p11.23,0.426605362946291,0.881077962915515,1,1
10_p12.1,0.297556027904515,0.728091576099203,1,1
10_p12.2,0.352245415138839,0.727552207705292,1,1
10_p12.31,0.0688745205560238,0.881077962915515,1,1
10_p12.32,0.129422413538303,0.881077962915515,1,1
10_p12.33,0.108734740632664,0.881077962915515,1,1
10_p13,0.112721453959983,1,1,1
10_p14,0.314110160551947,0.881077962915515,0.806817963478829,1
10_p15.1,0.378007559595048,0.697345147202171,0.806817963478829,1
10_p15.2,0.507611557362605,1,1,1
10_p15.3,0.525878443720312,0.758508429170615,0.670578306943027,1
10_q11.1,1,0.584396572711834,0.795955477371113,1
10_q11.21,1,0.638240711650553,0.875172804887199,1
10_q11.22,0.935539609700387,0.544756290001368,0.875172804887199,1
10_q11.23,0.638934174955615,0.907013599484483,0.875172804887199,1
10_q21.1,0.613136584414781,1,1,1
10_q21.2,0.747882395107039,1,1,1
10_q21.3,0.747882395107039,0.644445040913269,0.707820887589482,1
10_q22.1,0.42759377181637,0.432160568846482,0.698059087978817,1
10_q22.2,0.732653291800397,0.432160568846482,0.690210204655095,1
10_q22.3,0.426605362946291,0.452721041186103,0.738658564102146,1
10_q23.1,0.126572991521873,0.162786304045591,0.222344956064361,1
10_q23.2,0.047799021247446,0.169679945701742,0.23251789888631,1
10_q23.31,0.0177642066797075,0.143202338697587,0.269002852210002,1
10_q23.32,0.0177642066797075,0.432160568846482,0.232973234907468,1
10_q23.33,0.00692939602342496,0.432160568846482,0.23251789888631,1
10_q24.1,0.00692939602342496,0.432160568846482,0.452034480140809,1
10_q24.2,0.00692939602342496,0.432160568846482,0.452034480140809,1
10_q24.31,0.00125294689786393,0.432160568846482,0.457265143484627,1
10_q24.32,0.00666538807672478,0.5229441796002,0.459730005830489,1
10_q24.33,0.00353528539120857,0.372654939016832,0.387887591511088,1
10_q25.1,0.0262069377441907,0.524900311395135,0.214335983051652,1
10_q25.2,0.10362366939996,0.538238938985266,0.391808312175779,1
10_q25.3,0.0492735890175831,0.539451081461685,0.393601482463065,1
10_q26.11,0.108734740632664,0.524504323940252,0.269002852210002,1
10_q26.12,0.0887623431784909,0.432160568846482,0.223632276506009,1
10_q26.13,0.243864659843519,0.522976737158797,0.246617236295431,1
10_q26.2,0.244166949630545,0.366552258667567,0.223089940843068,1
10_q26.3,0.108734740632664,0.2126431802852,0.165785064511119,1
11_p11.11,1,0.544756290001368,0.665579371852057,1
11_p11.12,0.823210906586097,0.906791160579005,1,1
11_p11.2,0.698848383963808,0.758508429170615,1,1
11_p12,0.698848383963808,0.763673961067091,1,1
11_p13,0.812146838564306,0.881077962915515,1,1
11_p14.1,0.690224359594589,0.758508429170615,1,1
11_p14.2,0.525878443720312,1,1,1
11_p14.3,0.289718141551051,1,1,1
11_p15.1,0.0602953279021407,0.771161707036392,0.875172804887199,1
11_p15.2,0.0481277640813616,0.39835086574239,0.760602052468962,1
11_p15.3,0.0322770579635148,0.113903161831152,0.216501177462885,1
11_p15.4,0.000970735392918156,0.050642851845015,0.066690539002281,1
11_p15.5,0.00353528539120857,0.00697613218332492,0.00620194700891141,1
11_q11,1,0.544756290001368,0.665579371852057,1
11_q12.1,0.955413614979016,0.584396572711834,1,1
11_q12.2,0.701442914584633,0.697345147202171,1,1
11_q12.3,0.935539609700387,0.584396572711834,1,1
11_q13.1,0.640307683021178,0.584396572711834,1,1
11_q13.2,1,0.697345147202171,1,1
11_q13.3,0.898047268803125,0.987456883799884,1,1
11_q13.4,0.558193467226043,0.907000640304447,1,1
11_q13.5,0.558193467226043,0.792930692435618,1,1
11_q14.1,1,0.257859705931041,0.120807256912943,1
11_q14.2,0.935539609700387,0.229499550127188,0.0623002441446648,1
11_q14.3,1,0.383779971206869,0.0644185290334617,1
11_q21,0.812146838564306,0.459130249376183,0.130365478669295,1
11_q22.1,0.955413614979016,0.529666380633213,0.130365478669295,1
11_q22.2,0.570505322477863,0.609575817999263,0.23251789888631,1
11_q22.3,0.373804199854441,0.706091985181676,0.242441957991791,1
11_q23.1,0.263834457003528,0.787370864365198,0.246617236295431,1
11_q23.2,0.265068040466592,0.50640120631242,0.164741530558789,1
11_q23.3,0.297556027904515,0.432160568846482,0.165785064511119,1
11_q24.1,0.619672455711792,0.548542514653627,0.287731709581257,1
11_q24.2,0.732653291800397,0.69817742529936,0.440252885172476,1
11_q24.3,0.621851070497869,0.614307137864208,0.512278701751215,1
11_q25,0.742250698957953,0.430450744283272,0.512278701751215,1
12_p11.1,0.389076365369502,1,1,1
12_p11.21,0.638934174955615,1,1,1
12_p11.22,0.879256558281328,1,1,1
12_p11.23,0.879256558281328,1,1,1
12_p12.1,0.297556027904515,1,1,1
12_p12.2,0.206993290117899,0.758508429170615,1,1
12_p12.3,0.265062092386508,0.890174551100222,1,1
12_p13.1,0.0749249284776043,0.638240711650553,0.847801186595268,1
12_p13.2,0.0749562189570514,0.638240711650553,0.857386943506201,1
12_p13.31,0.0749249284776043,0.746645799231562,0.825937814573634,1
12_p13.32,0.034649497807219,0.72815099732155,0.437011428445436,1
12_p13.33,0.0699922548076575,0.728091576099203,0.512278701751215,1
12_q11,0.389076365369502,1,1,1
12_q12,0.378007559595048,0.995694519430901,1,1
12_q13.11,0.297556027904515,0.52288023851084,1,1
12_q13.12,0.352245415138839,0.52288023851084,1,1
12_q13.13,0.521013340803731,0.692215080200942,1,1
12_q13.2,0.641021516418553,0.64354944635097,1,1
12_q13.3,0.613136584414781,0.627507958406262,0.806817963478829,1
12_q14.1,0.613136584414781,0.452721041186103,0.79932808462348,1
12_q14.2,0.638934174955615,0.766282444199104,1,1
12_q14.3,0.613136584414781,0.975034636053276,1,1
12_q15,0.354685159924639,0.974050871097072,1,1
12_q21.1,0.829048023075086,0.781471160068438,1,1
12_q21.2,0.265036054068496,0.995694519430901,1,1
12_q21.31,0.272826484437304,0.676024029461411,0.911565593492251,1
12_q21.32,0.360824524188886,0.560528588482582,0.690210204655095,1
12_q21.33,0.360824524188886,0.715977635094807,0.749581287386607,1
12_q22,0.230805899477701,0.558588042391087,0.749011878395007,1
12_q23.1,0.378007559595048,0.715977635094807,0.806817963478829,1
12_q23.2,0.293093170861647,0.584396572711834,0.512278701751215,1
12_q23.3,0.297556027904515,0.753231470214573,0.998562244848045,1
12_q24.11,0.444287200441771,0.890174551100222,1,1
12_q24.12,0.444287200441771,0.623816585259677,0.665579371852057,1
12_q24.13,0.666307836254218,0.623816585259677,0.665579371852057,1
12_q24.21,0.570505322477863,0.781471160068438,0.840830457780659,1
12_q24.22,0.429855788626727,0.899406934136905,1,1
12_q24.23,0.42759377181637,0.899406934136905,1,1
12_q24.31,0.213631846911089,0.766282444199104,0.840830457780659,1
12_q24.32,0.146792270739697,0.794806749857425,0.875172804887199,1
12_q24.33,0.0728125718606562,0.238697399823983,0.311661952884983,1
13_q12.11,0.00476579719253872,1,0.787587328133986,1
13_q12.12,0.0262249724254433,1,0.786461394646628,1
13_q12.13,0.0262249724254433,0.791884775379434,0.414099237647178,1
13_q12.2,0.0322770579635148,0.598540874877176,0.409522457971889,1
13_q12.3,0.0322770579635148,0.39835086574239,0.204246775335619,1
13_q13.1,0.0322770579635148,0.00170852863693133,4.20706565277458e-05,1
13_q13.2,0.0300265870258693,0.00170852863693133,4.20706565277458e-05,1
13_q13.3,0.028644428720507,0.00170852863693133,4.20706565277458e-05,1
13_q14.11,0.0417390153014516,0.00170852863693133,4.20706565277458e-05,1
13_q14.12,0.0177642066797075,0.00170852863693133,4.20706565277458e-05,1
13_q14.13,0.0198810160600032,0.00173523505497139,4.20706565277458e-05,1
13_q14.2,0.0300265870258693,0.0105371197193097,0.000323792195633296,1
13_q14.3,0.0375078945480108,0.0318898732007942,0.00288562824098626,1
13_q21.1,0.0481277640813616,0.0666552067908787,0.00494903426234409,1
13_q21.2,0.0615611618136408,0.143202338697587,0.0311294244671397,1
13_q21.31,0.0481277640813616,0.143202338697587,0.0523915771371461,1
13_q21.32,0.0481277640813616,0.302976273710482,0.0623002441446648,1
13_q21.33,0.0615611618136408,0.558588042391087,0.216501177462885,1
13_q22.1,0.034649497807219,0.732172485441747,0.269002852210002,1
13_q22.2,0.0602953279021407,0.558588042391087,0.269002852210002,1
13_q22.3,0.0567806595913877,0.558588042391087,0.269002852210002,1
13_q31.1,0.06260078536343,0.635509450039344,0.371327051720568,1
13_q31.2,0.168564462388182,0.894749256386088,0.512278701751215,1
13_q31.3,0.163715974342804,0.894749256386088,0.512278701751215,1
13_q32.1,0.148424176344972,1,0.875172804887199,1
13_q32.2,0.189477748410846,1,0.875172804887199,1
13_q32.3,0.189477748410846,1,0.869914251078667,1
13_q33.1,0.244166949630545,1,0.875172804887199,1
13_q33.2,0.126572991521873,1,0.786461394646628,1
13_q33.3,0.189477748410846,1,0.669324095313707,1
13_q34,0.189477748410846,0.990131361663827,0.512278701751215,1
14_q11.2,0.190533180124959,1,0.806817963478829,1
14_q12,0.159076037843426,1,0.806817963478829,1
14_q13.1,0.120713679802005,1,0.806817963478829,1
14_q13.2,0.138535252205165,1,0.806817963478829,1
14_q13.3,0.120713679802005,1,0.806817963478829,1
14_q21.1,0.297556027904515,1,1,1
14_q21.2,0.297556027904515,1,1,1
14_q21.3,0.297556027904515,1,1,1
14_q22.1,0.122036713010683,0.645187276444172,0.875172804887199,1
14_q22.2,0.0688745205560238,0.674420850158963,1,1
14_q22.3,0.0602953279021407,0.47564512156326,0.761086577577491,1
14_q23.1,0.131823299723326,0.406057910344652,0.57624109901831,1
14_q23.2,0.0325341942883027,0.267161741719817,0.269002852210002,1
14_q23.3,0.0866607719324687,0.169679945701742,0.165785064511119,1
14_q24.1,0.0481277640813616,0.0105371197193097,0.0523915771371461,1
14_q24.2,0.0322770579635148,0.0105371197193097,0.0523915771371461,1
14_q24.3,0.108734740632664,0.0105861838560318,0.0524009483607362,1
14_q31.1,0.0443817575771909,0.0112411323655432,0.0523915771371461,1
14_q31.2,0.0481277640813616,0.0127035903626481,0.0523915771371461,1
14_q31.3,0.0481277640813616,0.0318898732007942,0.101906287972362,1
14_q32.11,0.120713679802005,0.00170852863693133,0.143233553981533,1
14_q32.12,0.160997820556507,0.00170852863693133,0.141561288540698,1
14_q32.13,0.160595164600494,0.00170852863693133,0.130365478669295,1
14_q32.2,0.159076037843426,0.00889620315060708,0.397759612339177,1
14_q32.31,0.558296922027722,0.0209926718399214,0.269002852210002,1
14_q32.32,0.529048407040854,0.0392054770641762,0.387887591511088,1
14_q32.33,0.297556027904515,0.0392054770641762,0.379190514489606,1
15_q11.2,1,0.147948869454863,0.619280063818586,1
15_q12,0.905384813738695,0.0318898732007942,0.246617236295431,1
15_q13.1,0.829680566929839,0.0466979613719823,0.441920600434336,1
15_q13.2,0.905384813738695,0.0317105382065444,0.23251789888631,1
15_q13.3,0.905384813738695,0.0466979613719823,0.437011428445436,1
15_q14,0.840059519422754,0.0496436643800383,0.437011428445436,1
15_q15.1,0.84503785704042,0.0392054770641762,0.311661952884983,1
15_q15.2,0.669104371911313,0.025405009935302,0.0946021965866164,1
15_q15.3,0.666192490932716,0.0105371197193097,0.0946021965866164,1
15_q21.1,0.742242385383171,0.0466979613719823,0.189085971369232,1
15_q21.2,0.898047268803125,0.232734743759355,0.760602052468962,1
15_q21.3,0.703207187246096,0.11662541143415,0.517021679535725,1
15_q22.1,0.626889194102177,0.292865285564081,0.760602052468962,1
15_q22.2,0.625864610785708,0.556068444005675,1,1
15_q22.31,0.798866876652292,0.909254684570375,1,1
15_q22.32,0.996343129121292,0.908927863102333,0.875172804887199,1
15_q22.33,0.996343129121292,0.909254684570375,0.875172804887199,1
15_q23,0.890444601588526,0.544756290001368,0.690210204655095,1
15_q24.1,0.996343129121292,0.529666380633213,0.690210204655095,1
15_q24.2,0.895932555719356,0.423386123441404,0.690210204655095,1
15_q24.3,0.790661822048471,0.541257594539972,0.698059087978817,1
15_q25.1,0.885483347689039,0.771125017157899,0.875172804887199,1
15_q25.2,0.996343129121292,0.771125017157899,0.858842530801532,1
15_q25.3,0.691201221559736,0.791884775379434,1,1
15_q26.1,0.993512544491397,0.899406934136905,1,1
15_q26.2,0.885483347689039,1,1,1
15_q26.3,1,0.791884775379434,1,1
16_p11.1,1,0.524900311395135,0.411617899099012,1
16_p11.2,0.741070774932351,0.106393579844858,0.804710363416807,1
16_p12.1,0.855334696086915,0.0331680237874567,1,1
16_p12.2,0.624502929184608,0.0319341210333532,1,1
16_p12.3,0.742250698957953,0.169679945701742,1,1
16_p13.11,0.428414087262477,0.170587477464544,1,1
16_p13.12,0.378007559595048,0.350730023785103,1,1
16_p13.13,0.297556027904515,0.170587477464544,1,1
16_p13.2,0.147630464179857,0.239699002121988,1,1
16_p13.3,0.0300265870258693,0.0299464736415488,0.512278701751215,1
16_q11.1,1,0.524900311395135,0.411617899099012,1
16_q11.2,1,0.524900311395135,0.411617899099012,1
16_q12.1,0.55896144392638,0.304408710329084,0.47537364347656,1
16_q12.2,0.4833466844854,0.243556981351647,0.567769012149471,1
16_q13,0.297364076703783,0.11662541143415,0.569770777069267,1
16_q21,0.119045646789308,0.21488053700162,0.67746863489423,1
16_q22.1,0.047799021247446,0.324668334789606,0.67746863489423,1
16_q22.2,0.0385770716311881,0.257859705931041,0.498843587594965,1
16_q22.3,0.037284391992355,0.324668334789606,0.67746863489423,1
16_q23.1,0.0602953279021407,0.432160568846482,0.806817963478829,1
16_q23.2,0.0952397453953417,0.432160568846482,0.917396590408793,1
16_q23.3,0.159076037843426,1,1,1
16_q24.1,0.0728125718606562,1,0.917396590408793,1
16_q24.2,0.0564679491567436,1,0.917396590408793,1
16_q24.3,0.146714811962753,1,0.917396590408793,1
17_p11.1,0.0283385250422228,1,0.665579371852057,1
17_p11.2,0.047799021247446,0.843999856209229,0.806817963478829,1
17_p12,0.0322770579635148,0.558588042391087,0.377356101440659,1
17_p13.1,0.120471750419583,0.433529430802204,0.147021527167838,1
17_p13.2,0.298671734377561,0.487653288972621,0.222344956064361,1
17_p13.3,0.289718141551051,0.307004931005124,0.130365478669295,1
17_q11.1,0.0283385250422228,1,0.665579371852057,1
17_q11.2,0.0952397453953417,1,0.875172804887199,1
17_q12,0.148424176344972,0.7454723329337,1,1
17_q21.1,0.265036054068496,0.510794646594479,1,1
17_q21.2,0.257293286303444,0.757143186973551,1,1
17_q21.31,0.280056207080515,0.766282444199104,0.911565593492251,1
17_q21.32,0.257863521820266,0.584396572711834,0.875172804887199,1
17_q21.33,0.726049732380983,0.189762100996557,1,1
17_q22,0.723207944282281,0.602285642889156,1,1
17_q23.1,0.613136584414781,0.86017938967453,1,1
17_q23.2,0.521013340803731,0.852526997389201,1,1
17_q23.3,0.590325687270509,0.851921465252703,1,1
17_q24.1,0.573679359077287,0.851921465252703,0.806817963478829,1
17_q24.2,0.444287200441771,0.997195824622568,0.756274693781414,1
17_q24.3,0.570505322477863,1,0.665579371852057,1
17_q25.1,0.570505322477863,1,0.808079998809958,1
17_q25.2,0.570505322477863,1,0.847801186595268,1
17_q25.3,0.570505322477863,1,0.691677002616716,1
18_p11.1,0.31353917098348,0.324668334789606,1,1
18_p11.21,0.53179230332626,0.324668334789606,0.911565593492251,1
18_p11.22,0.442357866754812,0.257859705931041,0.806817963478829,1
18_p11.23,0.355978955049537,0.257859705931041,0.806817963478829,1
18_p11.31,0.228750247855117,0.52288023851084,1,1
18_p11.32,0.146792270739697,0.52288023851084,1,1
18_q11.1,0.31353917098348,0.324668334789606,1,1
18_q11.2,0.297556027904515,0.934746434696225,0.806817963478829,1
18_q12.1,0.0688745205560238,1,0.806817963478829,1
18_q12.2,0.0481277640813616,0.96481191938284,0.698059087978817,1
18_q12.3,0.0300265870258693,0.641531783200138,0.806817963478829,1
18_q21.1,0.0325341942883027,0.63586532583234,0.806817963478829,1
18_q21.2,0.0322770579635148,0.558588042391087,0.670578306943027,1
18_q21.31,0.034649497807219,0.560528588482582,0.670578306943027,1
18_q21.32,0.177943960039043,0.324668334789606,0.411617899099012,1
18_q21.33,0.154865625928395,0.175547352667461,0.411617899099012,1
18_q22.1,0.122561120863428,0.109848898264236,0.287731709581257,1
18_q22.2,0.177678595424136,0.138477529424446,0.287731709581257,1
18_q22.3,0.182023797420173,0.143831115311554,0.311661952884983,1
18_q23,0.182023797420173,0.138477529424446,0.287731709581257,1
19_p11,0.45472677150971,1,1,1
19_p12,1,1,1,1
19_p13.11,1,1,1,1
19_p13.12,0.898047268803125,1,1,1
19_p13.13,0.935539609700387,1,1,1
19_p13.2,0.971256590404589,0.861536415219498,1,1
19_p13.3,0.55896144392638,0.360999653549719,0.508283885810634,1
19_q11,0.45472677150971,1,1,1
19_q12,0.42759377181637,1,0.703639654991425,1
19_q13.11,0.55896144392638,1,0.704191431821453,1
19_q13.12,0.742250698957953,1,0.703639654991425,1
19_q13.13,0.641021516418553,1,1,1
19_q13.2,0.328077701304998,0.66548433147889,0.431491351788526,1
19_q13.31,0.165007900937414,0.715977635094807,0.569770777069267,1
19_q13.32,0.273364748038376,0.728091576099203,0.619280063818586,1
19_q13.33,0.423990659087061,1,1,1
19_q13.41,0.570505322477863,1,0.966579823122562,1
19_q13.42,0.396478453517295,1,0.974212433613956,1
19_q13.43,0.354685159924639,1,0.966579823122562,1
1_p11.1,1,0.791884775379434,1,1
1_p11.2,0.570505322477863,0.40676876661286,0.875172804887199,1
1_p12,1,0.791884775379434,1,1
1_p13.1,1,1,1,1
1_p13.2,0.687953102945636,1,1,1
1_p13.3,0.686959328765744,1,0.67746863489423,1
1_p21.1,1,1,0.844212830518385,1
1_p21.2,1,1,0.847542292751224,1
1_p21.3,0.898047268803125,1,0.847542292751224,1
1_p22.1,0.924883739847281,1,0.840830457780659,1
1_p22.2,0.923412380148202,1,0.847542292751224,1
1_p22.3,0.923412380148202,1,1,1
1_p31.1,0.742250698957953,0.728091576099203,1,1
1_p31.2,0.742250698957953,0.324668334789606,0.911565593492251,1
1_p31.3,1,0.52288023851084,1,1
1_p32.1,0.686959328765744,0.257859705931041,0.806817963478829,1
1_p32.2,0.686959328765744,0.326779310846942,0.806817963478829,1
1_p32.3,0.872402762646676,0.40276587235945,0.911565593492251,1
1_p33,1,0.586582813036175,0.911565593492251,1
1_p34.1,1,0.324668334789606,0.913154553029115,1
1_p34.2,1,0.39835086574239,0.911565593492251,1
1_p34.3,1,0.52288023851084,1,1
1_p35.1,0.812146838564306,1,0.934844113340031,1
1_p35.2,0.230805899477701,1,1,1
1_p35.3,0.166322156349224,1,0.970938712398751,1
1_p36.11,0.11930362636798,0.791884775379434,0.875172804887199,1
1_p36.12,0.122036713010683,0.407267239682038,0.512278701751215,1
1_p36.13,0.154562391724196,0.474843638237816,0.512278701751215,1
1_p36.21,0.280056207080515,0.0934764934853238,0.325537308922796,1
1_p36.22,0.423990659087061,0.15441141193456,0.414099237647178,1
1_p36.23,0.339959740651356,0.207386309325563,0.512278701751215,1
1_p36.31,0.280056207080515,0.210650637410549,0.512278701751215,1
1_p36.32,0.280056207080515,0.170587477464544,0.512278701751215,1
1_p36.33,0.604156355672793,0.239699002121988,0.619108452880748,1
1_q11,1,0.791884775379434,1,1
1_q12,1,0.791884775379434,1,1
1_q21.1,1,1,1,1
1_q21.2,1,0.794806749857425,1,1
1_q21.3,1,1,1,1
1_q22,0.855334696086915,1,1,1
1_q23.1,1,1,1,1
1_q23.2,0.780622994928397,1,1,1
1_q23.3,1,1,1,1
1_q24.1,1,1,1,1
1_q24.2,1,0.524504323940252,1,1
1_q24.3,1,0.608111783693883,1,1
1_q25.1,1,0.524504323940252,1,1
1_q25.2,1,0.522976737158797,1,1
1_q25.3,0.855334696086915,0.609254548190647,1,1
1_q31.1,0.732653291800397,0.882749306318118,1,1
1_q31.2,0.570505322477863,1,1,1
1_q31.3,0.570505322477863,1,1,1
1_q32.1,0.297556027904515,1,1,1
1_q32.2,0.0688745205560238,1,1,1
1_q32.3,0.129422413538303,0.410596759031617,0.707820887589482,1
1_q41,0.159076037843426,0.758508429170615,1,1
1_q42.11,1,0.794806749857425,1,1
1_q42.12,0.872402762646676,0.851921465252703,1,1
1_q42.13,1,0.851921465252703,1,1
1_q42.2,0.570505322477863,0.794806749857425,1,1
1_q42.3,0.613136584414781,0.758508429170615,0.707820887589482,1
1_q43,0.297556027904515,0.460621284714975,0.707820887589482,1
1_q44,0.263834457003528,0.459997648681389,0.707820887589482,1
20_p11.1,0.898047268803125,1,0.899115365095824,1
20_p11.21,1,1,0.752968784401357,1
20_p11.22,0.935539609700387,1,0.806817963478829,1
20_p11.23,1,0.798805688101912,0.48989348208943,1
20_p12.1,0.790661822048471,0.644226260036695,0.512278701751215,1
20_p12.2,0.666307836254218,0.669982032310681,0.512278701751215,1
20_p12.3,0.439067689817687,0.676024029461411,0.512278701751215,1
20_p13,0.293093170861647,0.388910848421633,0.272268599288328,1
20_q11.1,0.898047268803125,1,0.899115365095824,1
20_q11.21,1,1,1,1
20_q11.22,0.445487740170831,0.851921465252703,1,1
20_q11.23,0.792884227243076,0.558371264578852,1,1
20_q12,0.426605362946291,0.367800630366262,1,1
20_q13.11,0.520679445592304,0.52288023851084,1,1
20_q13.12,0.691201221559736,0.324668334789606,1,1
20_q13.13,1,0.558588042391087,1,1
20_q13.2,0.732653291800397,0.599728904072277,1,1
20_q13.31,0.747882395107039,0.728091576099203,1,1
20_q13.32,0.570505322477863,0.728091576099203,1,1
20_q13.33,0.898047268803125,0.414301693208431,0.576750745928693,1
21_p11.1,0.423990659087061,0.791884775379434,0.875172804887199,1
21_q11.1,0.423990659087061,0.791884775379434,0.875172804887199,1
21_q11.2,0.71169346226536,0.791884775379434,0.875172804887199,1
21_q21.1,0.686959328765744,0.791884775379434,0.875172804887199,1
21_q21.2,0.781855389433259,0.549422143772095,0.876594675076145,1
21_q21.3,0.879256558281328,0.544756290001368,0.875172804887199,1
21_q22.11,0.756119384366433,0.758508429170615,1,1
21_q22.12,0.742250698957953,0.638240711650553,0.875172804887199,1
21_q22.13,0.570505322477863,0.758508429170615,1,1
21_q22.2,0.879256558281328,0.758508429170615,1,1
21_q22.3,0.691201221559736,1,1,1
22_q11.1,1,0.8082528131009,1,1
22_q11.21,1,0.676024029461411,1,1
22_q11.22,0.691201221559736,0.765892368543586,1,1
22_q11.23,0.693681939682508,0.84868251467702,1,1
22_q12.1,0.703207187246096,1,0.806817963478829,1
22_q12.2,0.637753813714992,1,0.899115365095824,1
22_q12.3,0.570505322477863,1,0.512278701751215,1
22_q13.1,0.443864495502724,1,0.806817963478829,1
22_q13.2,0.742250698957953,1,0.907043360110328,1
22_q13.31,0.228750247855117,1,0.806817963478829,1
22_q13.32,0.272826484437304,1,0.738658564102146,1
22_q13.33,0.228750247855117,1,0.806817963478829,1
2_p11.1,1,0.568677026036341,0.670578306943027,1
